brand,model,price,discount,ram_DDR4,ram_DDR5,ram_lpddr4x,bit,windows,ssd(GB),hdd(GB),display,warranty_years,warranty_accidental,processor_amd_quad,processor_amd_octa,processor_amd_hexa,processor_intel
Asus,ROG FLOW X16,211990,16.0,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,16.0,1.0,0,0,9,0,0.0
Asus,CORE I5 12TH GEN,57359,19.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Lenovo,CORE I7 10TH GEN,174250,18.0,0.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,3.0,0,0,0,0,7.0
Asus,CORE I5 12TH GEN,92990,19.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,CORE I5 12TH GEN,74070,10.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Dell,GAMING G5 SERIES CORE I5 10TH GEN,70890,28.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Avita,LIBER CORE I5 10TH GEN,38476,27.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,14.0,1.0,0,0,0,0,5.0
Acer,ASPIRE 7 CORE I5 9TH GEN,57090,32.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Lenovo,THINKPAD CORE I7 10TH GEN,174527,23.65,16.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,3.0,0,0,0,0,7.0
Dell,INSPIRON 15 7000 SERIES CORE I7 8TH GEN,82790,18.0,8.0,0.0,0.0,64.0,10.0,128.0,1024.0,15.6,1.0,0,0,0,0,7.0
Hp,CORE I3 11TH GEN,39999,13.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Hp,CHROMEBOOK X360 INTEL CELERON QUAD CORE,32295,23.65,4.0,0.0,0.0,64.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Asus,PRO P5 CORE I5 8TH GEN,85990,3.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Acer,ASPIRE 3 RYZEN 3 DUAL CORE R33250U,34130,31.0,4.0,0.0,0.0,64.0,10.0,0.0,1024.0,15.6,1.0,0,0,0,0,0.0
Asus,VIVOBOOK 14 CORE I5 8TH GEN,54990,11.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Dell,RYZEN 7 OCTA CORE AMD R7,107990,27.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,7,0,0.0
Dell,RYZEN 7 OCTA CORE 5700U,89976,23.65,16.0,0.0,0.0,0.0,11.0,512.0,0.0,14.0,1.0,0,0,7,0,0.0
Asus,EXPERTBOOK P2 CORE I7 10TH GEN,93990,23.65,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,14.0,3.0,0,0,0,0,7.0
Lenovo,THINKBOOK 13S CORE I5 11TH GEN,67990,44.0,8.0,0.0,0.0,64.0,10.0,1024.0,0.0,13.3,1.0,0,0,0,0,5.0
Hp,CORE I7 12TH GEN,144480,13.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,16.1,1.0,0,0,0,0,7.0
Asus,VIVOBOOK S14 CORE I7 8TH GEN,67990,31.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,14.0,1.0,0,0,0,0,7.0
Hp,RYZEN 5 HEXA CORE 5500U,51490,15.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Hp,CORE I3 11TH GEN,53413,23.65,8.0,0.0,0.0,0.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,3.0
Avita,LIBER CORE I5 10TH GEN,36990,30.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,14.0,1.0,0,0,0,0,5.0
Hp,INTEL CORE I5 10TH GEN,126000,17.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,5.0
Dell,INSPIRON CORE I5 12TH GEN,114382,23.65,16.0,0.0,0.0,64.0,11.0,512.0,0.0,16.0,1.0,0,0,0,0,5.0
Hp,CORE I3 11TH GEN,42000,5.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Dell,CORE I5 11TH GEN,115785,22.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,13.4,1.0,0,0,0,0,5.0
Asus,VIVOBOOK 15,39990,27.0,8.0,0.0,0.0,64.0,11.0,256.0,1024.0,15.6,1.0,0,0,0,0,3.0
Hp,RYZEN 3 DUAL CORE,36600,13.0,8.0,0.0,0.0,0.0,11.0,0.0,256.0,15.6,1.0,0,0,0,0,0.0
Lenovo,ATHLON DUAL CORE,18990,52.0,4.0,0.0,0.0,0.0,other,256.0,0.0,14.0,1.0,0,0,0,0,0.0
Lenovo,IDEAPAD 3 CORE I3 10TH GEN,35990,37.0,8.0,0.0,0.0,0.0,11.0,256.0,0.0,15.6,2.0,0,0,0,0,3.0
Msi,GF63 THIN CORE I7 9TH GEN,66990,36.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,2.0,0,0,0,0,7.0
Hp,PAVILION INTEL CORE I5 11TH GEN,66890,22.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Dell,INSPIRON RYZEN 5 HEXA CORE 5500U,69900,24.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,5,0.0
Asus,CHROMEBOOK CELERON DUAL CORE,19490,15.0,4.0,0.0,0.0,64.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Lenovo,IDEAPAD S340 CORE I3 10TH GEN,42490,27.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,14.0,1.0,0,0,0,0,3.0
Hp,LAPTOP RYZEN 3 QUAD CORE 5300U,40960,18.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,3,0,0,0.0
Dell,CORE I5 12TH GEN,76090,24.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,CORE I5 12TH GEN,82500,38.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Dell,CORE I5 12TH GEN,143036,23.65,0.0,16.0,0.0,0.0,11.0,512.0,0.0,13.4,1.0,0,0,0,0,5.0
Dell,INSPIRON CORE I3 11TH GEN,46490,20.0,8.0,0.0,0.0,64.0,11.0,256.0,1024.0,15.6,1.0,0,0,0,0,3.0
Asus,VIVOBOOK CORE I3 11TH GEN,34990,22.0,4.0,0.0,0.0,64.0,10.0,256.0,0.0,14.0,1.0,0,0,0,0,3.0
Ultimus,S152 CELERON DUAL CORE,23990,20.0,4.0,0.0,0.0,0.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,
Hp,CORE I3 10TH GEN,39643,23.65,4.0,0.0,0.0,0.0,10.0,0.0,1024.0,15.6,1.0,0,0,0,0,3.0
Asus,FX553 CORE I7 7TH GEN,74990,23.65,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Lenovo,INTEL CELERON DUAL CORE,28490,28.0,4.0,0.0,0.0,64.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Dell,INSPIRON CORE I5 11TH GEN,68990,22.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Lenovo,IDEAPAD GAMING 3 RYZEN 5 HEXA CORE 4600H,56990,25.0,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,15.6,1.0,0,0,0,5,0.0
Asus,EXPERTBOOK P1 CORE I3 10TH GEN,32990,17.0,4.0,0.0,0.0,0.0,other,0.0,1024.0,14.0,1.0,0,0,0,0,3.0
Dell,CORE I5 11TH GEN,67989,23.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Dell,INSPIRON ATHLON DUAL CORE 3050U,31750,31.0,8.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Asus,RYZEN 7 QUAD CORE 11TH GEN,152500,19.0,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,17.3,1.0,0,7,0,0,0.0
Hp,VICTUS RYZEN 5 HEXA CORE 5600H,68400,10.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,0,5,0.0
Lenovo,CORE I3 11TH GEN,34499,33.0,8.0,0.0,0.0,0.0,other,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Dell,CORE I3 11TH GEN,61202,23.65,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Asus,PRO P5 CORE I7 8TH GEN,98912,23.65,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,14.0,1.0,0,0,0,0,7.0
Acer,PREDATOR HELIOS 300 CORE I9 12TH GEN,159990,15.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,9.0
Lenovo,RYZEN 3 DUAL CORE 3RD GEN,35398,35.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,0.0
Hp,ENVY 13 RYZEN 5 QUAD CORE 3500U,87900,4.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,5,0,0,0.0
Lenovo,INTEL CORE I7 12TH GEN,119990,22.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,14.0,3.0,1,0,0,0,7.0
Dell,CORE I5 11TH GEN,68990,28.0,16.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Dell,INSPIRON PENTIUM QUAD CORE,35990,10.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,
Asus,VIVOBOOK X515EA CORE I3 11TH GEN,36990,28.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Hp,PAVILION INTEL CORE I7 11TH GEN,89999,12.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
